filename, language, XML, JSON, Markdown, PHP, Batch, CSS, JavaScript, YAML, Properties, HTML, comment, blank, total
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\ManifestDocumentMapperTest.php, PHP, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 54, 14, 111
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\ManifestLoaderTest.php, PHP, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 43, 9, 84
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\ManifestSerializerTest.php, PHP, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 57, 10, 115
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\_fixture\custom.xml, XML, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\_fixture\extension-invalidcompatible.xml, XML, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\_fixture\extension.xml, XML, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\_fixture\invalidversion.xml, XML, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\_fixture\invalidversionconstraint.xml, XML, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\_fixture\library.xml, XML, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\_fixture\manifest.xml, XML, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\_fixture\phpunit-5.6.5.xml, XML, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 47
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\exceptions\ManifestDocumentLoadingExceptionTest.php, PHP, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 6, 20
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\values\ApplicationNameTest.php, PHP, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 9, 49
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\values\ApplicationTest.php, PHP, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 15, 9, 45
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\values\AuthorCollectionTest.php, PHP, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 21, 11, 63
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\values\AuthorTest.php, PHP, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 16, 9, 46
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\values\BundledComponentCollectionTest.php, PHP, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 21, 13, 64
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\values\BundledComponentTest.php, PHP, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 16, 8, 43
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\values\CopyrightInformationTest.php, PHP, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 27, 12, 63
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\values\EmailTest.php, PHP, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 14, 7, 36
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\values\ExtensionTest.php, PHP, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 21, 20, 110
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\values\LibraryTest.php, PHP, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 15, 9, 45
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\values\LicenseTest.php, PHP, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 16, 8, 42
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\values\ManifestTest.php, PHP, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 54, 34, 188
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\values\PhpExtensionRequirementTest.php, PHP, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 11, 5, 27
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\values\PhpVersionRequirementTest.php, PHP, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 16, 7, 39
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\values\RequirementCollectionTest.php, PHP, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 21, 13, 64
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\values\UrlTest.php, PHP, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 14, 7, 36
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\xml\AuthorElementCollectionTest.php, PHP, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 6, 19
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\xml\AuthorElementTest.php, PHP, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 3, 7, 26
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\xml\BundlesElementTest.php, PHP, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 6, 9, 42
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\xml\ComponentElementCollectionTest.php, PHP, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 6, 19
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\xml\ComponentElementTest.php, PHP, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 3, 7, 26
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\xml\ContainsElementTest.php, PHP, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 6, 14, 64
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\xml\CopyrightElementTest.php, PHP, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 6, 11, 53
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\xml\ExtElementCollectionTest.php, PHP, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 6, 20
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\xml\ExtElementTest.php, PHP, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 3, 6, 22
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\xml\ExtensionElementTest.php, PHP, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 3, 7, 26
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\xml\LicenseElementTest.php, PHP, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 3, 7, 26
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\xml\ManifestDocumentTest.php, PHP, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 20, 111
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\xml\PhpElementTest.php, PHP, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 6, 12, 49
c:\xamppp\htdocs\petcustoms\vendor\phar-io\manifest\tests\xml\RequiresElementTest.php, PHP, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 6, 10, 38
c:\xamppp\htdocs\petcustoms\vendor\phar-io\version\.travis.yml, YAML, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 8, 34
c:\xamppp\htdocs\petcustoms\vendor\phar-io\version\README.md, Markdown, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 9, 17
c:\xamppp\htdocs\petcustoms\vendor\phar-io\version\build.xml, XML, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 42
c:\xamppp\htdocs\petcustoms\vendor\phar-io\version\composer.json, JSON, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 35
c:\xamppp\htdocs\petcustoms\vendor\phar-io\version\phive.xml, XML, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
c:\xamppp\htdocs\petcustoms\vendor\phar-io\version\phpunit.xml, XML, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 20
c:\xamppp\htdocs\petcustoms\vendor\phar-io\version\src\AbstractVersionConstraint.php, PHP, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 17, 5, 33
c:\xamppp\htdocs\petcustoms\vendor\phar-io\version\src\AndVersionConstraintGroup.php, PHP, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 20, 7, 44
c:\xamppp\htdocs\petcustoms\vendor\phar-io\version\src\AnyVersionConstraint.php, PHP, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 16, 4, 30
c:\xamppp\htdocs\petcustoms\vendor\phar-io\version\src\ExactVersionConstraint.php, PHP, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 13, 3, 23
c:\xamppp\htdocs\petcustoms\vendor\phar-io\version\src\Exception.php, PHP, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 8, 3, 15
c:\xamppp\htdocs\petcustoms\vendor\phar-io\version\src\GreaterThanOrEqualToVersionConstraint.php, PHP, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 20, 6, 39
c:\xamppp\htdocs\petcustoms\vendor\phar-io\version\src\InvalidVersionException.php, PHP, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 2, 6
c:\xamppp\htdocs\petcustoms\vendor\phar-io\version\src\OrVersionConstraintGroup.php, PHP, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 20, 7, 44
c:\xamppp\htdocs\petcustoms\vendor\phar-io\version\src\PreReleaseSuffix.php, PHP, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 16, 6, 42
c:\xamppp\htdocs\petcustoms\vendor\phar-io\version\src\SpecificMajorAndMinorVersionConstraint.php, PHP, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 24, 8, 49
c:\xamppp\htdocs\petcustoms\vendor\phar-io\version\src\SpecificMajorVersionConstraint.php, PHP, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 20, 6, 38
c:\xamppp\htdocs\petcustoms\vendor\phar-io\version\src\UnsupportedVersionConstraintException.php, PHP, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 8, 3, 15
c:\xamppp\htdocs\petcustoms\vendor\phar-io\version\src\Version.php, PHP, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 54, 27, 163
c:\xamppp\htdocs\petcustoms\vendor\phar-io\version\src\VersionConstraint.php, PHP, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 16, 5, 27
c:\xamppp\htdocs\petcustoms\vendor\phar-io\version\src\VersionConstraintParser.php, PHP, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 30, 19, 123
c:\xamppp\htdocs\petcustoms\vendor\phar-io\version\src\VersionConstraintValue.php, PHP, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 48, 21, 124
c:\xamppp\htdocs\petcustoms\vendor\phar-io\version\src\VersionNumber.php, PHP, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 20, 6, 42
c:\xamppp\htdocs\petcustoms\vendor\phar-io\version\tests\Integration\VersionConstraintParserTest.php, PHP, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 25, 10, 126
c:\xamppp\htdocs\petcustoms\vendor\phar-io\version\tests\Unit\AbstractVersionConstraintTest.php, PHP, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 12, 5, 26
c:\xamppp\htdocs\petcustoms\vendor\phar-io\version\tests\Unit\AndVersionConstraintGroupTest.php, PHP, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 11, 13, 53
c:\xamppp\htdocs\petcustoms\vendor\phar-io\version\tests\Unit\AnyVersionConstraintTest.php, PHP, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 16, 7, 42
c:\xamppp\htdocs\petcustoms\vendor\phar-io\version\tests\Unit\ExactVersionConstraintTest.php, PHP, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 23, 9, 59
c:\xamppp\htdocs\petcustoms\vendor\phar-io\version\tests\Unit\GreaterThanOrEqualToVersionConstraintTest.php, PHP, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 20, 6, 48
c:\xamppp\htdocs\petcustoms\vendor\phar-io\version\tests\Unit\OrVersionConstraintGroupTest.php, PHP, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 11, 17, 66
c:\xamppp\htdocs\petcustoms\vendor\phar-io\version\tests\Unit\SpecificMajorAndMinorVersionConstraintTest.php, PHP, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 21, 6, 46
c:\xamppp\htdocs\petcustoms\vendor\phar-io\version\tests\Unit\SpecificMajorVersionConstraintTest.php, PHP, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 20, 6, 45
c:\xamppp\htdocs\petcustoms\vendor\phar-io\version\tests\Unit\VersionTest.php, PHP, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 39, 12, 105
c:\xamppp\htdocs\petcustoms\vendor\phpdocumentor\reflection-common\.scrutinizer.yml, YAML, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 3, 49
c:\xamppp\htdocs\petcustoms\vendor\phpdocumentor\reflection-common\.travis.yml, YAML, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 10, 54
c:\xamppp\htdocs\petcustoms\vendor\phpdocumentor\reflection-common\README.md, Markdown, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
c:\xamppp\htdocs\petcustoms\vendor\phpdocumentor\reflection-common\appveyor.yml, YAML, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 7, 53
c:\xamppp\htdocs\petcustoms\vendor\phpdocumentor\reflection-common\composer.json, JSON, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 30
c:\xamppp\htdocs\petcustoms\vendor\phpdocumentor\reflection-common\phive.xml, XML, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
